url	pmid	exclude	study	first_author	strain	year	species	cohort	roa	roa_details	n	n_endpoint	n_intercurrent	endpoint	mean_mpi	sd_mpi	range_mpi	animal_comments	cohort_id	year5bin	n_censored	endpointx	roa_group	strain_group	row	dup_status
https://pubmed.ncbi.nlm.nih.gov/5661299/	5661299	exclude	Creutzfeldt-Jakob Disease (Spongiform Encephalopathy): Transmission to the Chimpanzee	Gibbs, C.	sCJD	1968	Chimpanzee (Pan troglodytes)	1	multiple	ic/iv	1	1	0	symptom onset	13		n/a	inoculated ic/iv; final answer given in Beck 1969	5661299-1	1965	0	2	multiple	CJD	558	duplicate
https://pubmed.ncbi.nlm.nih.gov/5687819/	5687819	include	Spider monkey (Ateles geoffroyi)	Gajdusek, D.	Kuru → Chimpanzee	1968	Spider monkey (Ateles geoffroyi)	1	multiple	ic/iv	2	2	0	terminal prion disease	29.5	0.7	29-30		5687819-1	1965	0	3	multiple	Kuru	559	unique
https://pubmed.ncbi.nlm.nih.gov/5687819/	5687819	include	Spider monkey (Ateles geoffroyi)	Gajdusek, D.	Kuru → Chimpanzee	1968	Spider monkey (Ateles geoffroyi)	1	multiple	ic/iv	2	2	0	symptom onset	24.5	2.1	23-26	inoculated intracerebral and intravenious	5687819-1	1965	0	2	multiple	Kuru	560	duplicate
https://pubmed.ncbi.nlm.nih.gov/5687819/	5687819	include	Spider monkey (Ateles geoffroyi)	Gajdusek, D.	Kuru	1968	Spider monkey (Ateles geoffroyi)	2	ic		1	0	0	symptom onset			n/a	inoculated with kuru (Sepe)	5687819-2	1965	1	2	ic	Kuru	561	unique
https://pubmed.ncbi.nlm.nih.gov/5687819/	5687819	include	Spider monkey (Ateles geoffroyi)	Gajdusek, D.	Kuru → Chimpanzee	1968	Spider monkey (Ateles geoffroyi)	3	ic		1	0	0	symptom onset			n/a	inoculated with chimp kuru (A16)	5687819-3	1965	1	2	ic	Kuru	562	unique
https://pubmed.ncbi.nlm.nih.gov/5804726	5804726	include	Infection as the etiology of spongiform encephalopathy (Creutzfeldt-Jakob disease)	Gibbs CJ Jr	sCJD	1969	Chimpanzee (Pan troglodytes)	1	multiple	ic/iv	1	1	0	terminal prion disease	14.5		n/a		5804726-1	1965	0	3	multiple	CJD	563	unique
https://pubmed.ncbi.nlm.nih.gov/5804726	5804726	include	Infection as the etiology of spongiform encephalopathy (Creutzfeldt-Jakob disease)	Gibbs CJ Jr	sCJD	1969	Chimpanzee (Pan troglodytes)	1	multiple	ic/iv	1	1	0	symptom onset	12		n/a		5804726-1	1965	0	2	multiple	CJD	564	duplicate
https://pubmed.ncbi.nlm.nih.gov/5804726	5804726	exclude	Infection as the etiology of spongiform encephalopathy (Creutzfeldt-Jakob disease)	Gibbs CJ Jr	sCJD	1969	Chimpanzee (Pan troglodytes)	2	multiple	ic/iv	4	4	0	terminal prion disease	14.9	1.03	13.5-16		5804726-2	1965	0	3	multiple	CJD	565	duplicate
https://pubmed.ncbi.nlm.nih.gov/5804726	5804726	exclude	Infection as the etiology of spongiform encephalopathy (Creutzfeldt-Jakob disease)	Gibbs CJ Jr	sCJD	1969	Chimpanzee (Pan troglodytes)	2	multiple	ic/iv	4	4	0	symptom onset	13.3	0.96	44179.0	ic/iv	5804726-2	1965	0	2	multiple	CJD	566	duplicate
https://pubmed.ncbi.nlm.nih.gov/5804726	5804726	exclude	Infection as the etiology of spongiform encephalopathy (Creutzfeldt-Jakob disease)	Gibbs CJ Jr	sCJD → Chimpanzee	1969	Chimpanzee (Pan troglodytes)	3	multiple	ic/iv	1	1	0	terminal prion disease	15		n/a		5804726-3	1965	0	3	multiple	CJD	567	duplicate
https://pubmed.ncbi.nlm.nih.gov/5804726	5804726	exclude	Infection as the etiology of spongiform encephalopathy (Creutzfeldt-Jakob disease)	Gibbs CJ Jr	sCJD → Chimpanzee	1969	Chimpanzee (Pan troglodytes)	3	multiple	ic/iv	1	1	0	symptom onset	13		n/a	inoculated ic/iv; inoculated with chimpanzee A54	5804726-3	1965	0	2	multiple	CJD	568	duplicate
https://pubmed.ncbi.nlm.nih.gov/5922150/	5922150	exclude	Experimental transmission of a Kuru-like syndrome to chimpanzees.	Gajdusek, D.	Kuru	1966	Chimpanzee (Pan troglodytes)	1	ic		5	2	0	terminal prion disease	27.5	3.5	25-30	Final answer was given in Beck 1966	5922150-1	1965	3	3	ic	Kuru	569	duplicate
https://pubmed.ncbi.nlm.nih.gov/5922150/	5922150	exclude	Experimental transmission of a Kuru-like syndrome to chimpanzees.	Gajdusek, D.	Kuru	1966	Chimpanzee (Pan troglodytes)	1	ic		5	3	0	symptom onset	19.7	1.53	18-21		5922150-1	1965	2	2	ic	Kuru	570	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	1	ic		14	3	0	terminal prion disease	27	2.6	25-30	A5 was excluded due to incubation period being inconsistent across papers, A2 was excluded due to inconsistencies reporting the inoculation route across papers	6015529-1	1965	11	3	ic	Kuru	571	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	1	ic		14	3	0	symptom onset	19.7	1.5	18-21	A5 was excluded due to incubation period being inconsistent across papers, A2 was excluded due to inconsistencies reporting the inoculation route across papers	6015529-1	1965	11	2	ic	Kuru	572	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	10	multiple	ip/sc/im	1	0	0	symptom onset			n/a	inoculated intraperitoneal, subcutaneous, and intramuscular	6015529-10	1965	1	2	multiple	Kuru	573	unique
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	11	multiple	ic/iv/ip/sc	1	0	0	symptom onset			n/a	inoculated intracerebral, intravenious, intraperitoneal, and subcutaneous; Kuru → Chimpanzee (liver, spleen, kidney, lymph node)	6015529-11	1965	1	2	multiple	Kuru	574	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	12	multiple	iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated intravenious, intraperitoneal, subcutaneous, and intramuscular	6015529-12	1965	1	2	multiple	Kuru	575	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	13	other	perorally	1	0	0	symptom onset			n/a	perorally	6015529-13	1965	1	2	other	Kuru	576	unique
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	14	ic		1	0	0	symptom onset			n/a	Kuru → 2nd Chimpanzee	6015529-14	1965	1	2	ic	Kuru	577	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	15	multiple	ic/im	1	0	0	symptom onset			n/a	inoculated intracerebral and intramuscular; Kuru → 2nd Chimpanzee (pooled CSF)	6015529-15	1965	1	2	multiple	Kuru	578	unique
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	16	multiple	ic/iv	3	0	0	symptom onset			n/a	inoculated intracerebral and intravenious; Kuru → 2nd Chimpanzee	6015529-16	1965	3	2	multiple	Kuru	579	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	17	multiple	ic/iv/ip/sc/im	2	0	0	symptom onset			n/a	inoculated intracerebral, intravenious, intraperitoneal, subcutaneous, and intramuscularly; Kuru → 2nd Chimpanzee	6015529-17	1965	2	2	multiple	Kuru	580	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	2	multiple	ic/iv	5	1	0	terminal prion disease	31		n/a	A7 was killed early in disease at 32 months, 3 months after symptom onset, A6 and A7 were excluded due to inconsistencies in incubation periods and animal IDs were switched between papers	6015529-2	1965	4	3	multiple	Kuru	581	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	2	multiple	ic/iv	5	2	0	symptom onset	27	2.8	25-29	inoculated ic/iv; A6 and A7 were excluded due to inconsistencies in incubation periods and animal IDs were switched between papers	6015529-2	1965	3	2	multiple	Kuru	582	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	3	multiple	ic/iv/ip/sc	3	0	0	symptom onset			n/a	inoculated intracerebral, intravenious, intraperitoneal, and subcutaneous	6015529-3	1965	3	2	multiple	Kuru	583	unique
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	4	multiple	ic/im	1	0	0	symptom onset			n/a	inoculated intracerebral and intramuscular	6015529-4	1965	1	2	multiple	Kuru	584	unique
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	5	multiple	ic/iv/im	1	0	0	symptom onset			n/a	inoculated intracerebral, intravenious, and intramuscular	6015529-5	1965	1	2	multiple	Kuru	585	unique
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	6	multiple	iv/ip/sc/im	1	0	0	symptom onset			n/a	inoculated intravenious, intraperitoneal, subcutaneous, and intramuscular	6015529-6	1965	1	2	multiple	Kuru	586	unique
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru	1967	Chimpanzee (Pan troglodytes)	7	multiple	ic/iv/ip/im	1	0	0	symptom onset			n/a	inoculated intracerebral, intravenious, intraperitoneal, and intramuscular	6015529-7	1965	1	2	multiple	Kuru	587	unique
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	8	ic		4	1	0	terminal prion disease	13		n/a	A14 was excluded due to duration period being incosistent	6015529-8	1965	3	3	ic	Kuru	588	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	exclude	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	8	ic		4	1	1	symptom onset	11		n/a	A14 was excluded due to duration period being incosistent, A15 died of gastroenteritis, A41 is still well	6015529-8	1965	2	2	ic	Kuru	589	duplicate
https://pubmed.ncbi.nlm.nih.gov/6015529/	6015529	include	Transmission and passage of experimental “Kuru” to chimpanzees.	Gajdusek, D.	Kuru → Chimpanzee 	1967	Chimpanzee (Pan troglodytes)	9	multiple	ic/iv	5	0	1	symptom onset			n/a	inoculated intracerebral and intravenious	6015529-9	1965	4	2	multiple	Kuru	590	unique
https://pubmed.ncbi.nlm.nih.gov/6345460/	6345460	include	Creutzfeld-Jakob Disease in the Province of Siena: Two Cases Transmitted to Monkeys	Fieschi, C.	sCJD	1983	Capuchin monkey (Cebus sp.)	1	multiple	ic/im	1	1	0	terminal prion disease	73.5		n/a		6345460-1	1980	0	3	multiple	CJD	591	unique
https://pubmed.ncbi.nlm.nih.gov/6345460/	6345460	include	Creutzfeld-Jakob Disease in the Province of Siena: Two Cases Transmitted to Monkeys	Fieschi, C.	sCJD	1983	Capuchin monkey (Cebus sp.)	1	multiple	ic/im	1	1	0	symptom onset	72.5		n/a	inoculated ic/im with 20% brain homogenate	6345460-1	1980	0	2	multiple	CJD	592	duplicate
https://pubmed.ncbi.nlm.nih.gov/6345460/	6345460	include	Creutzfeld-Jakob Disease in the Province of Siena: Two Cases Transmitted to Monkeys	Fieschi, C.	sCJD	1983	Capuchin monkey (Cebus sp.)	2	multiple	ic/im	1	1	0	terminal prion disease	50.5		n/a		6345460-2	1980	0	3	multiple	CJD	593	unique
https://pubmed.ncbi.nlm.nih.gov/6345460/	6345460	include	Creutzfeld-Jakob Disease in the Province of Siena: Two Cases Transmitted to Monkeys	Fieschi, C.	sCJD	1983	Capuchin monkey (Cebus sp.)	2	multiple	ic/im	1	1	0	symptom onset	49		n/a	inoculated ic/im with 5% lymphnode	6345460-2	1980	0	2	multiple	CJD	594	duplicate
https://pubmed.ncbi.nlm.nih.gov/6345460/	6345460	include	Creutzfeld-Jakob Disease in the Province of Siena: Two Cases Transmitted to Monkeys	Fieschi, C.	sCJD	1983	Spider monkey (Ateles geoffroyi)	3	ic		1	0	0	symptom onset			n/a	inoculated with 20% liver	6345460-3	1980	1	2	ic	CJD	595	unique
https://pubmed.ncbi.nlm.nih.gov/6345460/	6345460	include	Creutzfeld-Jakob Disease in the Province of Siena: Two Cases Transmitted to Monkeys	Fieschi, C.	sCJD	1983	Squirrel monkey (Saimiri sciureus)	4	multiple	ic/im	1	0	1	symptom onset			n/a	inoculated ic/im with 20% spleen	6345460-4	1980	0	2	multiple	CJD	596	unique
https://pubmed.ncbi.nlm.nih.gov/6345460/	6345460	include	Creutzfeld-Jakob Disease in the Province of Siena: Two Cases Transmitted to Monkeys	Fieschi, C.	sCJD	1983	Capuchin monkey (Cebus sp.)	5	ic		1	1	0	terminal prion disease	44		n/a		6345460-5	1980	0	3	ic	CJD	597	unique
https://pubmed.ncbi.nlm.nih.gov/6345460/	6345460	include	Creutzfeld-Jakob Disease in the Province of Siena: Two Cases Transmitted to Monkeys	Fieschi, C.	sCJD	1983	Capuchin monkey (Cebus sp.)	5	ic		1	1	0	symptom onset	40		n/a	inoculated with 20% brain homogenate	6345460-5	1980	0	2	ic	CJD	598	duplicate
https://pubmed.ncbi.nlm.nih.gov/6784125/	6784125	include	Absence of Vertical Transmission of Subacute Spongiform Viral Encephalopathies in Experimental Primates	Amyx, H.	Kuru	1981	Chimpanzee (Pan troglodytes)	1	unspecified		2	2	0	symptom onset	48.75	47	15.5-82	**All animals listed in this study had an offspring after being inoculated with prions, and none of the offspring developed disease when tested for vertical transmission of prion disease via their experimentally inoculated parents	6784125-1	1980	0	2	other	Kuru	599	unique
https://pubmed.ncbi.nlm.nih.gov/6784125/	6784125	include	Absence of Vertical Transmission of Subacute Spongiform Viral Encephalopathies in Experimental Primates	Amyx, H.	sCJD	1981	Chimpanzee (Pan troglodytes)	2	unspecified		1	1	0	symptom onset	14		n/a	**All animals listed in this study had an offspring after being inoculated with prions, and none of the offspring developed disease when tested for vertical transmission of prion disease via their experimentally inoculated parents	6784125-2	1980	0	2	other	CJD	600	unique
https://pubmed.ncbi.nlm.nih.gov/6784125/	6784125	include	Absence of Vertical Transmission of Subacute Spongiform Viral Encephalopathies in Experimental Primates	Amyx, H.	sCJD	1981	Squirrel monkey (Saimiri sciureus)	3	unspecified		2	2	0	symptom onset	23.25	6.7	18.5-28	**All animals listed in this study had an offspring after being inoculated with prions, and none of the offspring developed disease when tested for vertical transmission of prion disease via their experimentally inoculated parents	6784125-3	1980	0	2	other	CJD	601	unique
https://pubmed.ncbi.nlm.nih.gov/6784125/	6784125	include	Absence of Vertical Transmission of Subacute Spongiform Viral Encephalopathies in Experimental Primates	Amyx, H.	Scrapie	1981	Capuchin monkey (Cebus sp.)	4	unspecified		2	2	0	symptom onset	33.75	2.47	32-35.5	**All animals listed in this study had an offspring after being inoculated with prions, and none of the offspring developed disease when tested for vertical transmission of prion disease via their experimentally inoculated parents	6784125-4	1980	0	2	other	other	602	unique
https://pubmed.ncbi.nlm.nih.gov/6784125/	6784125	include	Absence of Vertical Transmission of Subacute Spongiform Viral Encephalopathies in Experimental Primates	Amyx, H.	Kuru	1981	Rhesus macaque (Macaca mulatta)	5	unspecified		2	2	0	symptom onset	102	0	102.0	**All animals listed in this study had an offspring after being inoculated with prions, and none of the offspring developed disease when tested for vertical transmission of prion disease via their experimentally inoculated parents	6784125-5	1980	0	2	other	Kuru	603	unique
https://pubmed.ncbi.nlm.nih.gov/6784125/	6784125	include	Absence of Vertical Transmission of Subacute Spongiform Viral Encephalopathies in Experimental Primates	Amyx, H.	sCJD	1981	Rhesus macaque (Macaca mulatta)	6	unspecified		2	2	0	symptom onset	66.5	0.7	66-67	**All animals listed in this study had an offspring after being inoculated with prions, and none of the offspring developed disease when tested for vertical transmission of prion disease via their experimentally inoculated parents	6784125-6	1980	0	2	other	CJD	604	unique
https://pubmed.ncbi.nlm.nih.gov/6784125/	6784125	include	Absence of Vertical Transmission of Subacute Spongiform Viral Encephalopathies in Experimental Primates	Amyx, H.	Scrapie	1981	Cynomolgus macaque (Macaca fascicularis)	7	unspecified		1	1	0	symptom onset	72		n/a	**All animals listed in this study had an offspring after being inoculated with prions, and none of the offspring developed disease when tested for vertical transmission of prion disease via their experimentally inoculated parents	6784125-7	1980	0	2	other	other	605	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Rhesus macaque (Macaca mulatta)	1	ic		2	0	0	symptom onset			n/a		6854352-1	1980	2	2	ic	Kuru	606	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	10	ic		1	1	0	symptom onset	43		n/a		6854352-10	1980	0	2	ic	Kuru	607	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	11	ic		1	0	0	symptom onset			n/a		6854352-11	1980	1	2	ic	Kuru	608	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	12	ic		1	0	0	symptom onset			n/a		6854352-12	1980	1	2	ic	Kuru	609	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	13	ic		1	0	0	symptom onset			n/a		6854352-13	1980	1	2	ic	Kuru	610	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	14	ic		1	0	0	symptom onset			n/a		6854352-14	1980	1	2	ic	Kuru	611	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Cynomolgus macaque (Macaca fascicularis)	2	ic		1	0	0	symptom onset			n/a		6854352-2	1980	1	2	ic	Kuru	612	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Spider monkey (Ateles geoffroyi)	3	ic		2	0	0	symptom onset			n/a		6854352-3	1980	2	2	ic	Kuru	613	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Capuchin monkey (Cebus sp.)	4	ic		1	1	0	terminal prion disease	40		n/a		6854352-4	1980	0	3	ic	Kuru	614	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Capuchin monkey (Cebus sp.)	4	ic		1	1	0	symptom onset	39		n/a		6854352-4	1980	0	2	ic	Kuru	615	duplicate
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Chimpanzee (Pan troglodytes)	5	multiple	im/iv	2	0	0	symptom onset			n/a		6854352-5	1980	2	2	multiple	Kuru	616	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	6	ic		1	1	0	terminal prion disease	34		n/a		6854352-6	1980	0	3	ic	Kuru	617	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	6	ic		1	1	0	symptom onset	27.5		n/a		6854352-6	1980	0	2	ic	Kuru	618	duplicate
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	7	ic		1	0	1	symptom onset			n/a		6854352-7	1980	0	2	ic	Kuru	619	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	8	ic		1	1	0	terminal prion disease	47		n/a		6854352-8	1980	0	3	ic	Kuru	620	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	8	ic		1	1	0	symptom onset	39		n/a		6854352-8	1980	0	2	ic	Kuru	621	duplicate
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	9	ic		1	1	0	terminal prion disease	38		n/a		6854352-9	1980	0	3	ic	Kuru	622	unique
https://pubmed.ncbi.nlm.nih.gov/6854352	6854352	include	A clinico-pathological study of a case of kuru	Scrimgeour EM	Kuru	1983	Squirrel monkey (Saimiri sciureus)	9	ic		1	1	0	symptom onset	37		n/a		6854352-9	1980	0	2	ic	Kuru	623	duplicate
https://pubmed.ncbi.nlm.nih.gov/6997404/	6997404	include	Oral Transmission of Kuru, Creutzfeldt-Jakob Disease, and Scrapie to Nonhuman Primates	Gibbs, C.	Kuru → Chimpanzee	1980	Squirrel monkey (Saimiri sciureus)	1	oral		2	1	0	terminal prion disease	38		n/a		6997404-1	1980	1	3	oral	Kuru	624	unique
https://pubmed.ncbi.nlm.nih.gov/6997404/	6997404	include	Oral Transmission of Kuru, Creutzfeldt-Jakob Disease, and Scrapie to Nonhuman Primates	Gibbs, C.	Kuru → Chimpanzee	1980	Squirrel monkey (Saimiri sciureus)	1	oral		2	1	0	symptom onset	36		n/a		6997404-1	1980	1	2	oral	Kuru	625	duplicate
https://pubmed.ncbi.nlm.nih.gov/6997404/	6997404	include	Oral Transmission of Kuru, Creutzfeldt-Jakob Disease, and Scrapie to Nonhuman Primates	Gibbs, C.	sCJD → Chimpanzee	1980	Squirrel monkey (Saimiri sciureus)	2	oral		2	2	0	symptom onset	25	2.8	23-27		6997404-2	1980	0	2	oral	CJD	626	unique
https://pubmed.ncbi.nlm.nih.gov/6997404/	6997404	include	Oral Transmission of Kuru, Creutzfeldt-Jakob Disease, and Scrapie to Nonhuman Primates	Gibbs, C.	Scrapie [Compton] → Hamster	1980	Squirrel monkey (Saimiri sciureus)	3	oral		2	2	0	symptom onset	28.5	4.9	25-32		6997404-3	1980	0	2	oral	other	627	unique
https://pubmed.ncbi.nlm.nih.gov/7002260	7002260	include	Transmission and scanning electron microscopy of spongiform change in Creutzfeldt-Jakob disease	Chou SM	sCJD → Chimpanzee	1980	Capuchin monkey (Cebus sp.)	1	multiple	ic/iv	1	1	0	terminal prion disease	43		n/a		7002260-1	1980	0	3	multiple	CJD	628	unique
https://pubmed.ncbi.nlm.nih.gov/7002260	7002260	include	Transmission and scanning electron microscopy of spongiform change in Creutzfeldt-Jakob disease	Chou SM	sCJD → Chimpanzee	1980	Capuchin monkey (Cebus sp.)	1	multiple	ic/iv	1	1	0	symptom onset	35		n/a	10% brain homogenate	7002260-1	1980	0	2	multiple	CJD	629	duplicate
https://pubmed.ncbi.nlm.nih.gov/7002260	7002260	include	Transmission and scanning electron microscopy of spongiform change in Creutzfeldt-Jakob disease	Chou SM	sCJD	1980	Spider monkey (Ateles geoffroyi)	2	multiple	ic/iv	1	1	0	terminal prion disease	28		n/a		7002260-2	1980	0	3	multiple	CJD	630	unique
https://pubmed.ncbi.nlm.nih.gov/7002260	7002260	include	Transmission and scanning electron microscopy of spongiform change in Creutzfeldt-Jakob disease	Chou SM	sCJD	1980	Spider monkey (Ateles geoffroyi)	2	multiple	ic/iv	1	1	0	symptom onset	26		n/a	10% brain homogenate	7002260-2	1980	0	2	multiple	CJD	631	duplicate
https://pubmed.ncbi.nlm.nih.gov/7002260	7002260	include	Transmission and scanning electron microscopy of spongiform change in Creutzfeldt-Jakob disease	Chou SM	sCJD	1980	Spider monkey (Ateles geoffroyi)	3	multiple	ic/im	1	1	0	terminal prion disease	26.5		n/a		7002260-3	1980	0	3	multiple	CJD	632	unique
https://pubmed.ncbi.nlm.nih.gov/7002260	7002260	include	Transmission and scanning electron microscopy of spongiform change in Creutzfeldt-Jakob disease	Chou SM	sCJD	1980	Spider monkey (Ateles geoffroyi)	3	multiple	ic/im	1	1	0	symptom onset	24		n/a	10% brain homogennate	7002260-3	1980	0	2	multiple	CJD	633	duplicate
https://pubmed.ncbi.nlm.nih.gov/7142450	7142450	include	The syndrome of unilateral neglect in experimental kuru in the monkey: facts and hypotheses	Vuillon-Cacciuttolo G	Kuru → Rhesus macaque → Rhesus macaque → Rhesus macaque	1982	Cynomolgus macaque (Macaca fascicularis)	1	multiple	ic/iv	2	2	0	terminal prion disease	22	4.2	19-25		7142450-1	1980	0	3	multiple	Kuru	634	unique
https://pubmed.ncbi.nlm.nih.gov/7142450	7142450	include	The syndrome of unilateral neglect in experimental kuru in the monkey: facts and hypotheses	Vuillon-Cacciuttolo G	Kuru → Rhesus macaque → Rhesus macaque → Rhesus macaque	1982	Cynomolgus macaque (Macaca fascicularis)	1	multiple	ic/iv	2	2	0	symptom onset	18.5	2.1	17-20		7142450-1	1980	0	2	multiple	Kuru	635	duplicate
https://pubmed.ncbi.nlm.nih.gov/7142450	7142450	exclude	The syndrome of unilateral neglect in experimental kuru in the monkey: facts and hypotheses	Vuillon-Cacciuttolo G	Kuru → Rhesus macaque → Rhesus macaque	1982	Rhesus macaque (Macaca mulatta)	2	multiple	ic/iv	8	6	0	symptom onset	23	1.3	21.2-25	previously reported in Bert 1978; Mm 03, 06, 14, 05, 04, 07, 23, 24	7142450-2	1980	2	2	multiple	Kuru	636	duplicate
